h3_cell,lat,lon,period,query_timestamp,poi_subway,poi_dining,poi_retail,poi_office,poi_tourism,poi_school,poi_nightlife,poi_total,poi_density_score,tlc_yellow_trips,tlc_hvfhv_trips,tlc_trip_count,tlc_load_score,mta_ridership_total,mta_ridership_avg,mta_load_score,citibike_trip_count,citibike_load_score,avg_temperature_f,precip_mm,avg_wind_kmh,sunrise_hour,sunset_hour,day_length_hr,day_of_week,is_weekend,is_holiday,is_school_break,week_of_year,day_of_year,years_since_2020,is_post_covid,event_intensity_score,month_sin,month_cos,period_sin,period_cos
892a1008c8fffff,40.81954071779295,-73.95416523800796,MD,2026-06-30T12:19:21.907338,0,2,2,0,0,0,0,4,1.79,13.942105263157892,21.064912280701755,35.00701754385965,4.39,0.0,0.0,0.0,42,1.81,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008c93ffff,40.82494189238363,-73.95008629497808,MD,2026-06-30T12:19:21.907338,1,5,6,0,1,0,0,13,5.8,15.67719298245614,36.117543859649125,51.79473684210527,6.49,1284.0,51.36,3.03,39,1.68,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008c97ffff,40.82235552743258,-73.94784339430656,MD,2026-06-30T12:19:21.907338,0,3,3,0,2,2,0,10,4.46,15.67719298245614,36.117543859649125,51.79473684210527,6.49,0.0,0.0,0.0,66,2.87,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008c9bffff,40.82482756234053,-73.95436902101487,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,1,0,1,0.45,13.942105263157892,21.064912280701755,35.00701754385965,4.39,0.0,0.0,0.0,12,0.49,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008ca3ffff,40.81436853984995,-73.94967974009114,MD,2026-06-30T12:19:21.907338,0,2,3,0,0,1,0,6,2.68,119.7280701754386,110.0561403508772,229.78421052631575,28.81,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008ca7ffff,40.81178251767498,-73.94743736778926,MD,2026-06-30T12:19:21.907338,0,3,7,1,0,0,0,11,4.91,182.85087719298244,149.62456140350878,332.47543859649124,41.68,0.0,0.0,0.0,121,5.3,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008cabffff,40.81425422214389,-73.95396150094159,MD,2026-06-30T12:19:21.907338,0,1,0,0,0,1,0,2,0.89,119.7280701754386,110.0561403508772,229.78421052631575,28.81,0.0,0.0,0.0,54,2.34,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008cafffff,40.81166828229594,-73.95171889062547,MD,2026-06-30T12:19:21.907338,2,5,10,1,0,1,0,19,8.48,182.85087719298244,149.62456140350878,332.47543859649124,41.68,3384.0,125.33333333333331,8.1,188,8.26,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008cb3ffff,40.81706884808951,-73.94764035816301,MD,2026-06-30T12:19:21.907338,1,4,3,1,0,3,0,12,5.36,46.46491228070175,57.38596491228069,103.85087719298244,13.02,775.0,31.0,1.81,101,4.42,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008cb7ffff,40.814482699048455,-73.9453979728219,MD,2026-06-30T12:19:21.907338,0,6,1,0,0,1,0,8,3.57,46.46491228070175,57.38596491228069,103.85087719298244,13.02,0.0,0.0,0.0,61,2.65,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008cbbffff,40.81695460656339,-73.95192236348562,MD,2026-06-30T12:19:21.907338,0,1,0,0,0,1,0,2,0.89,119.7280701754386,110.0561403508772,229.78421052631575,28.81,0.0,0.0,0.0,53,2.3,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008cd7ffff,40.82471307371088,-73.95865174057754,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d03ffff,40.79862526917925,-73.94478993105159,MD,2026-06-30T12:19:21.907338,0,0,7,0,0,0,1,8,3.57,42.15263157894737,43.17719298245614,85.32982456140351,10.7,0.0,0.0,0.0,37,1.59,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d07ffff,40.7960396791369,-73.9425485887215,MD,2026-06-30T12:19:21.907338,0,1,0,0,0,1,0,2,0.89,42.15263157894737,43.17719298245614,85.32982456140351,10.7,1352.0,52.0,3.2,179,7.86,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d0bffff,40.79851112835567,-73.94907025134482,MD,2026-06-30T12:19:21.907338,0,1,3,0,0,4,0,8,3.57,64.8561403508772,84.80701754385964,149.66315789473686,18.76,0.0,0.0,0.0,147,6.45,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d0fffff,40.79592562055874,-73.94682867113205,MD,2026-06-30T12:19:21.907338,0,1,12,0,0,0,0,13,5.8,42.15263157894737,43.17719298245614,85.32982456140351,10.7,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d13ffff,40.80132496853502,-73.94275095971432,MD,2026-06-30T12:19:21.907338,0,3,0,0,0,4,0,7,3.12,42.15263157894737,43.17719298245614,85.32982456140351,10.7,0.0,0.0,0.0,160,7.02,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d17ffff,40.79873925161426,-73.94050960439843,MD,2026-06-30T12:19:21.907338,1,17,16,1,0,1,0,36,16.07,42.15263157894737,43.17719298245614,85.32982456140351,10.7,1790.0,61.72413793103448,4.25,145,6.36,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d1bffff,40.801210903853985,-73.94703152428924,MD,2026-06-30T12:19:21.907338,0,4,7,0,0,1,0,12,5.36,141.92105263157893,145.44035087719297,287.3614035087719,36.03,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d23ffff,40.79075473889112,-73.94234626332813,MD,2026-06-30T12:19:21.907338,1,7,19,0,0,1,0,28,12.5,42.15263157894737,43.17719298245614,85.32982456140351,10.7,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d27ffff,40.78816936506508,-73.94010543566644,MD,2026-06-30T12:19:21.907338,0,2,5,0,0,1,0,8,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,2.21,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d2bffff,40.79064068641442,-73.94662586368284,MD,2026-06-30T12:19:21.907338,1,27,43,1,0,0,0,72,32.14,42.15263157894737,43.17719298245614,85.32982456140351,10.7,1673.0,61.96296296296296,3.97,160,7.02,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d2fffff,40.788055394793034,-73.9443847982042,MD,2026-06-30T12:19:21.907338,0,3,11,0,0,2,0,16,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,4.06,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d33ffff,40.79345413374928,-73.94030749726367,MD,2026-06-30T12:19:21.907338,0,14,13,0,0,3,0,30,13.39,42.15263157894737,43.17719298245614,85.32982456140351,10.7,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d37ffff,40.79086863303869,-73.9380666566429,MD,2026-06-30T12:19:21.907338,0,3,7,0,0,0,0,10,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,4.59,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d3bffff,40.793340157396464,-73.94458734180492,MD,2026-06-30T12:19:21.907338,1,14,31,1,0,0,0,47,20.98,42.15263157894737,43.17719298245614,85.32982456140351,10.7,0.0,0.0,0.0,53,2.3,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d43ffff,40.8009822992687,-73.95559263423436,MD,2026-06-30T12:19:21.907338,0,5,6,0,0,1,0,12,5.36,99.76842105263157,102.26315789473684,202.0315789473684,25.33,0.0,0.0,0.0,569,25.09,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d47ffff,40.7983968291445,-73.9533505652304,MD,2026-06-30T12:19:21.907338,1,3,4,0,0,0,0,8,3.57,64.8561403508772,84.80701754385964,149.66315789473686,18.76,934.0,40.60869565217392,2.19,279,12.28,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d4bffff,40.80086775936645,-73.95987317950902,MD,2026-06-30T12:19:21.907338,1,11,27,3,0,0,0,42,18.75,60.27017543859649,117.46107456140348,177.73125,22.28,1035.0,45.0,2.43,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d4fffff,40.798282371546726,-73.95763087266054,MD,2026-06-30T12:19:21.907338,0,0,0,0,1,0,0,1,0.45,22.703508771929823,41.62982456140351,64.33333333333333,8.07,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d53ffff,40.80368227776406,-73.95355416456833,MD,2026-06-30T12:19:21.907338,1,14,17,0,0,2,0,34,15.18,99.76842105263157,102.26315789473684,202.0315789473684,25.33,0.0,0.0,0.0,146,6.4,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d57ffff,40.80109668076489,-73.95131208247851,MD,2026-06-30T12:19:21.907338,1,4,3,0,0,0,0,8,3.57,141.92105263157893,145.44035087719297,287.3614035087719,36.03,1195.0,39.833333333333336,2.82,79,3.45,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d5bffff,40.80356781396277,-73.95783495420781,MD,2026-06-30T12:19:21.907338,0,11,5,2,0,0,0,18,8.04,137.33508771929823,178.09440789473683,315.4294956140351,39.55,0.0,0.0,0.0,121,5.3,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d63ffff,40.79311172964596,-73.95314701177097,MD,2026-06-30T12:19:21.907338,0,0,1,0,2,1,0,4,1.79,42.15263157894737,43.17719298245614,85.32982456140351,10.7,0.0,0.0,0.0,225,9.89,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d67ffff,40.79052647560959,-73.95090545765932,MD,2026-06-30T12:19:21.907338,0,1,3,0,0,0,0,4,1.79,45.60350877192983,95.29473684210524,140.8982456140351,17.66,0.0,0.0,0.0,170,7.46,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d6bffff,40.79299727825027,-73.95742683710027,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d6fffff,40.7904121064776,-73.95518504520979,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,3.450877192982456,52.11754385964912,55.56842105263157,6.97,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d73ffff,40.7958114036125,-73.95110874716067,MD,2026-06-30T12:19:21.907338,0,1,0,0,3,0,0,4,1.79,64.8561403508772,84.80701754385964,149.66315789473686,18.76,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d77ffff,40.79322602269502,-73.94886717998989,MD,2026-06-30T12:19:21.907338,0,6,8,0,0,2,0,16,7.14,42.15263157894737,43.17719298245614,85.32982456140351,10.7,0.0,0.0,0.0,90,3.93,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d7bffff,40.795697028299124,-73.95538881675961,MD,2026-06-30T12:19:21.907338,0,1,0,0,1,0,0,2,0.89,64.8561403508772,84.80701754385964,149.66315789473686,18.76,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d83ffff,40.80413854869356,-73.93643094189662,MD,2026-06-30T12:19:21.907338,2,7,11,2,0,2,0,24,10.71,0.0,0.0,0.0,0.0,3108.0,97.125,7.44,36,1.55,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d87ffff,40.80155262266892,-73.93418981159861,MD,2026-06-30T12:19:21.907338,0,0,5,0,0,1,0,6,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,5.12,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d8bffff,40.804024718604516,-73.94071175708605,MD,2026-06-30T12:19:21.907338,0,1,2,1,0,0,0,4,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183,8.04,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d8fffff,40.801438874806976,-73.93847038880152,MD,2026-06-30T12:19:21.907338,0,0,3,0,0,1,0,4,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,5.65,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d93ffff,40.806838273252424,-73.93439126364949,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,1,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,1.63,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d97ffff,40.804252220352105,-73.93215012043909,MD,2026-06-30T12:19:21.907338,0,0,1,0,0,0,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008d9bffff,40.80672451936617,-73.93867232313262,MD,2026-06-30T12:19:21.907338,1,4,7,2,0,5,0,19,8.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,2.03,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008da3ffff,40.796267321184985,-73.93398840494557,MD,2026-06-30T12:19:21.907338,0,13,21,0,1,1,0,36,16.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,9.45,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008dabffff,40.79615357934598,-73.93826849997674,MD,2026-06-30T12:19:21.907338,0,7,6,1,0,0,0,14,6.25,42.15263157894737,43.17719298245614,85.32982456140351,10.7,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008dafffff,40.7935679517525,-73.936027646414,MD,2026-06-30T12:19:21.907338,0,3,2,0,0,0,0,5,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,2.21,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008db3ffff,40.79896674131461,-73.93194893220341,MD,2026-06-30T12:19:21.907338,0,1,2,0,0,1,0,4,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008db7ffff,40.79638090465295,-73.92970830367572,MD,2026-06-30T12:19:21.907338,0,0,4,0,0,2,0,6,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,1.72,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008dbbffff,40.7988530756597,-73.93622927143312,MD,2026-06-30T12:19:21.907338,1,2,6,0,0,0,0,9,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008dc3ffff,40.806496536244595,-73.9472344231698,MD,2026-06-30T12:19:21.907338,0,6,6,1,0,1,0,14,6.25,77.06491228070175,60.63333333333333,137.69824561403507,17.26,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008dc7ffff,40.80391073008591,-73.94499256595968,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,77.06491228070175,60.63333333333333,137.69824561403507,17.26,0.0,0.0,0.0,99,4.33,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008dcbffff,40.80638230701124,-73.95151546362827,MD,2026-06-30T12:19:21.907338,0,8,4,0,1,2,0,15,6.7,173.0315789473684,154.93333333333334,327.9649122807017,41.12,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008dcfffff,40.80379658313877,-73.9492733684697,MD,2026-06-30T12:19:21.907338,0,9,6,0,1,0,0,16,7.14,99.76842105263157,102.26315789473684,202.0315789473684,25.33,0.0,0.0,0.0,81,3.53,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008dd3ffff,40.809196540060846,-73.94519524654464,MD,2026-06-30T12:19:21.907338,2,12,17,0,2,2,0,35,15.62,109.58771929824562,96.95438596491228,206.5421052631579,25.9,2088.0,65.25,4.97,239,10.51,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008dd7ffff,40.8066106070299,-73.94295337632198,MD,2026-06-30T12:19:21.907338,0,5,13,2,0,1,0,21,9.38,77.06491228070175,60.63333333333333,137.69824561403507,17.26,0.0,0.0,0.0,109,4.77,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a1008ddbffff,40.80908238698872,-73.94947653137997,MD,2026-06-30T12:19:21.907338,0,6,21,1,2,0,0,30,13.39,182.85087719298244,149.62456140350878,332.47543859649124,41.68,0.0,0.0,0.0,284,12.5,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100a103ffff,40.873448602965105,-73.91762123660165,MD,2026-06-30T12:19:21.907338,0,1,0,0,0,0,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.66,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100a107ffff,40.870860037200536,-73.9153778648588,MD,2026-06-30T12:19:21.907338,1,3,7,0,0,0,0,11,4.91,0.0,0.0,0.0,0.0,342.0,14.25,0.76,35,1.5,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100a10bffff,40.87333548894646,-73.92190836169677,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100a10fffff,40.87074700558051,-73.91966475115501,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.84,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100a117ffff,40.873561558027944,-73.91333410543062,MD,2026-06-30T12:19:21.907338,1,0,0,0,0,0,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.27,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100a123ffff,40.86557017216256,-73.9151782848187,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100a12bffff,40.86545714638318,-73.91946468751105,MD,2026-06-30T12:19:21.907338,1,2,0,0,0,0,0,3,1.34,0.0,0.0,0.0,0.0,829.0,33.16,1.94,14,0.57,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100a12fffff,40.86286887873378,-73.9172215929129,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,1,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100a133ffff,40.86827151588664,-73.91313474469666,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100a13bffff,40.86815856664507,-73.91742139220749,MD,2026-06-30T12:19:21.907338,0,5,3,1,0,1,0,10,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
