zone_id,h3_cell,weight
144,892a100d69bffff,0.05263157894736842
144,892a100d683ffff,0.05263157894736842
144,892a100d697ffff,0.05263157894736842
144,892a100892fffff,0.05263157894736842
144,892a100892bffff,0.05263157894736842
144,892a1008977ffff,0.05263157894736842
144,892a1008963ffff,0.05263157894736842
144,892a100896fffff,0.05263157894736842
144,892a100d6d7ffff,0.05263157894736842
144,892a100d68bffff,0.05263157894736842
144,892a100d68fffff,0.05263157894736842
144,892a100d687ffff,0.05263157894736842
144,892a100d44bffff,0.05263157894736842
144,892a100d45bffff,0.05263157894736842
144,892a1008927ffff,0.05263157894736842
144,892a1008923ffff,0.05263157894736842
144,892a100893bffff,0.05263157894736842
148,892a100d203ffff,0.05263157894736842
148,892a100d21bffff,0.05263157894736842
148,892a100d20bffff,0.05263157894736842
148,892a100d20fffff,0.05263157894736842
148,892a100d207ffff,0.05263157894736842
148,892a100d217ffff,0.05263157894736842
148,892a100d213ffff,0.05263157894736842
148,892a100d2c7ffff,0.05263157894736842
148,892a100d2cfffff,0.05263157894736842
148,892a100d257ffff,0.05263157894736842
148,892a100d247ffff,0.05263157894736842
148,892a100d273ffff,0.05263157894736842
148,892a100d277ffff,0.05263157894736842
148,892a100d23bffff,0.05263157894736842
148,892a100d233ffff,0.05263157894736842
148,892a100d2abffff,0.05263157894736842
148,892a100d2bbffff,0.05263157894736842
148,892a100d28fffff,0.05263157894736842
148,892a100d28bffff,0.05263157894736842
151,892a1008c87ffff,0.05263157894736842
151,892a1008c83ffff,0.05263157894736842
151,892a1008c8fffff,0.05263157894736842
151,892a1008cbbffff,0.05263157894736842
151,892a1008cb3ffff,0.05263157894736842
151,892a100ab4bffff,0.05263157894736842
151,892a1008c97ffff,0.05263157894736842
151,892a1008c93ffff,0.05263157894736842
151,892a1008c9bffff,0.05263157894736842
151,892a1008c8bffff,0.05263157894736842
151,892a1008c13ffff,0.05263157894736842
151,892a1008c17ffff,0.05263157894736842
151,892a1008cabffff,0.05263157894736842
151,892a1008ca3ffff,0.05263157894736842
151,892a1008cb7ffff,0.05263157894736842
151,892a100ab4fffff,0.05263157894736842
151,892a100ab43ffff,0.05263157894736842
151,892a100ab5bffff,0.05263157894736842
151,892a100aa2fffff,0.05263157894736842
152,892a100aa23ffff,0.05263157894736842
152,892a100aa3bffff,0.05263157894736842
152,892a100aa2bffff,0.05263157894736842
152,892a100aa2fffff,0.05263157894736842
152,892a100aa27ffff,0.05263157894736842
152,892a100aa37ffff,0.05263157894736842
152,892a100aa33ffff,0.05263157894736842
152,892a100aa07ffff,0.05263157894736842
152,892a100aa0fffff,0.05263157894736842
152,892a100aa77ffff,0.05263157894736842
152,892a100aa67ffff,0.05263157894736842
152,892a1008c93ffff,0.05263157894736842
152,892a1008c97ffff,0.05263157894736842
152,892a100ab5bffff,0.05263157894736842
152,892a100ab53ffff,0.05263157894736842
152,892a100abcbffff,0.05263157894736842
152,892a100abdbffff,0.05263157894736842
152,892a100aaafffff,0.05263157894736842
152,892a100aaabffff,0.05263157894736842
153,892a100882bffff,0.0625
153,892a1008877ffff,0.0625
153,892a1008867ffff,0.0625
153,892a1008b93ffff,0.0625
153,892a100882fffff,0.0625
